Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1996-11-08,6.284977436065674,6.284977436065674,6.284977436065674,6.284977436065674,2600,0.0,0.0,0.0
1996-11-15,6.390605409940084,6.390605409940084,6.337790489196777,6.337790489196777,7400,0.0,0.0,0.0
1996-11-22,6.549049377441406,6.5754568346085085,6.522641920274304,6.549049377441406,22800,0.0,0.0,0.0
1996-11-29,6.681088701007873,6.707496166229248,6.654681235786498,6.707496166229248,3300,0.0,0.0,0.0
1996-12-06,6.52264407169388,6.575459003448486,6.417014208184668,6.575459003448486,43400,0.0,0.0,0.0
1996-12-13,6.364198718051361,6.417013645172119,6.364198718051361,6.417013645172119,25800,0.0,0.0,0.0
1996-12-20,6.60186646932579,6.60186646932579,6.5490515375711835,6.575459003448486,10500,0.0,0.0,0.0
1996-12-27,6.64843225479126,6.64843225479126,6.64843225479126,6.64843225479126,1100,0.0,0.0,0.0
1997-01-03,6.435681150027132,6.568649768829346,6.435681150027132,6.568649768829346,27500,0.0,0.0,0.0
1997-01-10,6.382493778150909,6.621837294831568,6.382493778150909,6.515462398529053,39300,0.0,0.0,0.0
1997-01-17,6.78140072372016,6.78140072372016,6.728213267063531,6.754806995391846,4400,0.0,0.0,0.0
1997-01-24,6.542057166864843,6.542057166864843,6.462275981903076,6.462275981903076,20800,0.0,0.0,0.0
1997-01-31,6.515462398529053,6.542056122604682,6.462274950377795,6.515462398529053,30500,0.0,0.0,0.0
1997-02-07,6.595242500305176,6.595242500305176,6.542055060786585,6.595242500305176,12300,0.0,0.0,0.0
1997-02-14,6.38249397277832,6.38249397277832,6.276119073232016,6.38249397277832,12500,0.0,0.0,0.0
1997-02-21,6.488868872324626,6.488868872324626,6.38249397277832,6.38249397277832,61300,0.0,0.0,0.0
1997-02-28,6.409088743834936,6.409088743834936,6.329307556152344,6.329307556152344,1600,0.0,0.0,0.0
1997-03-07,6.276121937580188,6.355903148651123,6.276121937580188,6.355903148651123,5700,0.0,0.0,0.0
1997-03-14,5.956995690387228,6.116558074951172,5.956995690387228,6.116558074951172,56400,0.0,0.0,0.0
1997-03-21,5.90380613718714,5.956993579864502,5.850618694509779,5.956993579864502,41900,0.0,0.0,0.0
1997-03-28,5.983589307681934,5.983589307681934,5.877214386656478,5.903808116912842,26000,0.0,0.0,0.0
1997-04-04,5.824028439955278,5.850622177124023,5.797434702786532,5.850622177124023,15000,0.0,0.0,0.0
1997-04-11,5.90380624624399,5.90380624624399,5.8772125244140625,5.8772125244140625,26000,0.0,0.0,0.0
1997-04-18,5.956993579864502,5.956993579864502,5.956993579864502,5.956993579864502,1000,0.0,0.0,0.0
1997-04-25,5.95699557742557,5.95699557742557,5.850620656400113,5.903808116912842,53800,0.0,0.0,0.0
1997-05-02,6.169745536472487,6.169745536472487,6.116558074951172,6.116558074951172,6700,0.0,0.0,0.0
1997-05-09,6.462275981903076,6.462275981903076,6.435682253582487,6.462275981903076,8000,0.0,0.0,0.0
1997-05-16,6.488868236541748,6.568649403384474,6.488868236541748,6.488868236541748,6900,0.0,0.0,0.0
1997-05-23,6.701619712829589,6.701619712829589,6.64843225479126,6.64843225479126,4100,0.0,0.0,0.0
1997-05-30,6.701619538735216,6.78140072372016,6.701619538735216,6.754806995391846,16100,0.0,0.0,0.0
1997-06-06,6.914370536804199,6.940964269638061,6.861183071136474,6.914370536804199,20200,0.0,0.0,0.0
1997-06-13,6.488868162883975,6.542055606842041,6.488868162883975,6.542055606842041,3400,0.0,0.0,0.0
1997-06-20,7.100524985115483,7.100524985115483,6.967556352435418,7.047337532043457,78000,0.0,0.0,0.0
1997-06-27,7.127117671323626,7.206898839286204,7.047336503361048,7.100523948669434,45500,0.0,0.0,0.0
1997-07-04,7.127117671323626,7.127117671323626,6.96755533539847,7.100523948669434,22400,0.0,0.0,0.0
1997-07-11,7.047339390991326,7.073933124542236,6.9409644567876825,7.073933124542236,7500,0.0,0.0,0.0
1997-07-18,7.127119721788349,7.127119721788349,6.994151070262446,7.020744800567627,13200,0.0,0.0,0.0
1997-07-25,7.100525767386625,7.206900685250095,7.100525767386625,7.153713226318359,12300,0.0,0.0,0.0
1997-08-01,7.446243368464408,7.552618273728185,7.366462189516575,7.3930559158325195,40200,0.0,0.0,0.0
1997-08-08,7.658994768049333,7.658994768049333,7.552619840715314,7.605807304382324,31900,0.0,0.0,0.0
1997-08-15,7.366462038181446,7.366462038181446,7.1803059577941895,7.1803059577941895,104800,0.0,0.0,0.0
1997-08-22,7.073933271400829,7.073933271400829,6.967558334988786,6.994152069091797,58700,0.0,0.0,0.0
1997-08-29,6.565359262319712,6.565359262319712,6.427431546724759,6.45501708984375,120000,0.0,0.0,0.0
1997-09-05,6.730873147156013,6.841215329896275,6.675702055785881,6.703287601470947,40700,0.0,0.0,0.0
1997-09-12,6.841215211201489,6.841215211201489,6.758458575582116,6.786044120788574,24400,0.0,0.0,0.0
1997-09-19,6.813628164029891,6.841213703155518,6.73087154665301,6.841213703155518,22200,0.0,0.0,0.0
1997-09-26,6.868801593780518,6.868801593780518,6.841216045211118,6.868801593780518,4100,0.0,0.0,0.0
1997-10-03,6.979144227981567,7.034315328598022,6.896387577056885,6.896387577056885,63100,0.0,0.0,0.0
1997-10-10,6.565362122718324,6.565362122718324,6.482605457305908,6.482605457305908,5300,0.0,0.0,0.0
1997-10-17,6.31709223691658,6.31709223691658,6.151578903198242,6.151578903198242,21900,0.0,0.0,0.0
1997-10-24,5.158496973307236,5.241253609242646,4.965398156124612,5.075740337371826,180900,0.0,0.0,0.0
1997-10-31,4.992984862300937,4.992984862300937,4.855057103673839,4.937813758850098,137700,0.0,0.0,0.0
1997-11-07,4.634372320519873,4.68954341957368,4.524030122412257,4.5792012214660645,79600,0.0,0.0,0.0
1997-11-14,4.606786019540246,4.772299289703369,4.606786019540246,4.772299289703369,54200,0.0,0.0,0.0
1997-11-21,4.855055262533466,4.99298296885544,4.855055262533466,4.910226345062256,84300,0.0,0.0,0.0
1997-11-28,4.910228344527158,4.910228344527158,4.827471687035127,4.855057239532471,15000,0.0,0.0,0.0
1997-12-05,5.296425258990416,5.351596355438232,5.296425258990416,5.351596355438232,70500,0.0,0.0,0.0
1997-12-12,4.744713706531744,4.855055885753412,4.744713706531744,4.799884796142578,68700,0.0,0.0,0.0
1997-12-19,4.606785737332844,4.661956824007489,4.524029107320876,4.634371280670166,89100,0.0,0.0,0.0
1997-12-26,4.593868495444574,4.705235004425049,4.593868495444574,4.705235004425049,42700,0.0,0.0,0.0
1998-01-02,4.872285587161613,4.983652114868164,4.816602323308338,4.983652114868164,45100,0.0,0.0,0.0
1998-01-09,4.009193364311667,4.009193364311667,3.7864603996276855,3.7864603996276855,170600,0.0,0.0,0.0
1998-01-16,4.0648769236899716,4.176243414749971,4.0648769236899716,4.120560169219971,59500,0.0,0.0,0.0
1998-01-23,4.037035409718343,4.092718656748941,3.9535105391724468,4.064877033233643,208900,0.0,0.0,0.0
1998-01-30,4.343293385476059,4.510343131071292,4.343293385476059,4.48250150680542,320900,0.0,0.0,0.0
1998-02-06,4.788759886160404,4.788759886160404,4.67739337717993,4.705235004425049,297400,0.0,0.0,0.0
1998-02-13,4.677393016700973,4.691313829250679,4.6217097665021525,4.6495513916015625,208600,0.0,0.0,0.0
1998-02-20,4.788758378870347,4.788758378870347,4.705233523424933,4.733075141906738,76600,0.0,0.0,0.0
1998-02-27,5.067175671205683,5.067175671205683,4.900125923803297,4.927967548370361,64400,0.0,0.0,0.0
1998-03-06,4.760916093300128,4.872282551622939,4.760916093300128,4.844440937042236,54500,0.0,0.0,0.0
1998-03-13,4.788758702360825,4.816600322723389,4.7330754616357,4.816600322723389,78400,0.0,0.0,0.0
1998-03-20,4.927968851014889,4.983652114868164,4.872285587161613,4.983652114868164,130800,0.0,0.0,0.0
1998-03-27,5.067176463868883,5.095018092791239,5.01149320602417,5.01149320602417,50300,0.0,0.0,0.0
1998-04-03,4.677393016700973,4.677393016700973,4.566026516303331,4.6495513916015625,90800,0.0,0.0,0.0
1998-04-10,4.621709951134616,4.788759708404541,4.621709951134616,4.788759708404541,37800,0.0,0.0,0.0
1998-04-17,4.649551449051822,4.649551449051822,4.56602657272155,4.621709823608398,51500,0.0,0.0,0.0
1998-04-24,4.510343074798584,4.5660263226356035,4.482501450880075,4.510343074798584,51700,0.0,0.0,0.0
1998-05-01,4.510343188047409,4.538184812664986,4.426818314194679,4.454659938812256,154600,0.0,0.0,0.0
1998-05-08,4.092718439102173,4.2040849272410075,4.092718439102173,4.176243305206299,48300,0.0,0.0,0.0
1998-05-15,3.897827981223523,4.009194494972767,3.897827981223523,3.9535112380981445,89900,0.0,0.0,0.0
1998-05-22,4.009194374084473,4.06487762928009,4.009194374084473,4.009194374084473,20900,0.0,0.0,0.0
1998-05-29,3.730778038053584,3.7864612923528913,3.675094783754277,3.7029364109039307,58500,0.0,0.0,0.0
1998-06-05,3.591569132071275,3.619410753250122,3.563727510892428,3.619410753250122,142900,0.0,0.0,0.0
1998-06-12,3.313152896033393,3.313152896033393,3.1461031701829696,3.257469654083252,135900,0.0,0.0,0.0
1998-06-19,3.6194112873816677,3.647252912669219,3.535886411519014,3.591569662094116,114500,0.0,0.0,0.0
1998-06-26,3.6472522392868996,3.6472522392868996,3.5080441385507584,3.563727378845215,75300,0.0,0.0,0.0
1998-07-03,3.730778159076021,3.7586197871288274,3.6194116468647968,3.6472532749176025,113400,0.0,0.0,0.0
1998-07-10,3.4523617630004884,3.508045017242432,3.4245201358795168,3.48020339012146,83500,0.0,0.0,0.0
1998-07-17,3.647252374428969,3.6750939956078166,3.591569132071275,3.619410753250122,102500,0.0,0.0,0.0
1998-07-24,3.3688374670540413,3.4523623629314146,3.340995835094917,3.42452073097229,48500,0.0,0.0,0.0
1998-07-31,3.3131528130748817,3.340994433352822,3.1739447116851807,3.1739447116851807,52800,0.0,0.0,0.0
1998-08-07,3.034736156463623,3.062577772577968,2.9512113081205875,3.034736156463623,134000,0.0,0.0,0.0
1998-08-14,3.0625788519315633,3.0625788519315633,2.951212348224961,2.9790539741516113,242200,0.0,0.0,0.0
1998-08-21,3.090421024235812,3.090421024235812,2.9512128699909557,3.062579393386841,116600,0.0,0.0,0.0
1998-08-28,2.90896548438318,2.9962344489146755,2.7926068650078526,2.8216965198516846,252900,0.0,0.0,0.0
1998-09-04,2.996234178543091,3.1416824396374157,2.996234178543091,2.996234178543091,83300,0.0,0.0,0.0
1998-09-11,3.0253234761101857,3.2580406665802,3.0253234761101857,3.2580406665802,37400,0.0,0.0,0.0
1998-09-18,3.199861246511477,3.199861246511477,3.0835026557292413,3.170771598815918,13700,0.0,0.0,0.0
1998-09-25,3.2289508233028177,3.3453094115299464,3.1998611762460354,3.287130117416382,29500,0.0,0.0,0.0
1998-10-02,3.1998613689626967,3.3162199641977037,3.141682071345193,3.2580406665802,162600,0.0,0.0,0.0
1998-10-09,3.5489375442266464,3.839834064245224,3.5198478922247887,3.723475456237793,233400,0.0,0.0,0.0
1998-10-16,4.27617889055064,4.27617889055064,4.043461672017272,4.130730628967285,242100,0.0,0.0,0.0
1998-10-23,4.130730628967285,4.159820281283956,4.0725513243339435,4.130730628967285,38100,0.0,0.0,0.0
1998-10-30,4.421627856839088,4.508896827697754,4.421627856839088,4.508896827697754,96200,0.0,0.0,0.0
1998-11-06,4.450715646743775,4.450715646743775,4.305267422993978,4.3634467124938965,112400,0.0,0.0,0.0
1998-11-13,4.276177778244019,4.3634467124938965,4.276177778244019,4.3634467124938965,5800,0.0,0.0,0.0
1998-11-20,4.567076141603532,4.59616579855642,4.4798071707448655,4.508896827697754,36900,0.0,0.0,0.0
1998-11-27,4.683433732390403,4.741613033413887,4.654344081878662,4.654344081878662,10700,0.0,0.0,0.0
1998-12-04,4.479806900024414,4.537986210414342,4.363448279244559,4.479806900024414,70500,0.0,0.0,0.0
1998-12-11,4.247089456867527,4.30526876449585,4.247089456867527,4.30526876449585,62700,0.0,0.0,0.0
1998-12-18,4.392538199886199,4.508896827697754,4.392538199886199,4.508896827697754,65300,0.0,0.0,0.0
1998-12-25,4.587070876476812,4.587070876476812,4.4988579750061035,4.4988579750061035,17900,0.0,0.0,0.0
1999-01-01,4.3518354670206705,4.469452641805013,4.3518354670206705,4.410644054412842,30400,0.0,0.0,0.0
1999-01-08,4.645877238339598,4.704685810976808,4.587068665702388,4.675281524658203,91200,0.0,0.0,0.0
1999-01-15,4.528262003006474,4.587070600448117,4.469453405564831,4.557666301727295,255300,0.0,0.0,0.0
1999-01-22,4.204813480377197,4.234217770449765,4.116600610159494,4.204813480377197,107100,0.0,0.0,0.0
1999-01-29,4.14600589807085,4.14600589807085,4.057793006622534,4.087197303771973,70200,0.0,0.0,0.0
1999-02-05,3.8813671010141153,3.969579989673527,3.8519628047943115,3.8519628047943115,59100,0.0,0.0,0.0
1999-02-12,3.910770528352083,3.9695791077257985,3.910770528352083,3.9401748180389404,81700,0.0,0.0,0.0
1999-02-19,3.9107697047004404,3.9107697047004404,3.7931525707244873,3.7931525707244873,33800,0.0,0.0,0.0
1999-02-26,3.9989844123236566,4.14600589807085,3.9989844123236566,4.087197303771973,56500,0.0,0.0,0.0
1999-03-05,4.204814976208831,4.351836478873476,4.175410675675902,4.293027877807617,122300,0.0,0.0,0.0
1999-03-12,4.557663798332214,4.557663798332214,4.440046668052673,4.469450950622559,50000,0.0,0.0,0.0
1999-03-19,4.587069034576416,4.704686189309145,4.587069034576416,4.587069034576416,119800,0.0,0.0,0.0
1999-03-26,4.587069034576416,4.587069034576416,4.49885616852687,4.587069034576416,7900,0.0,0.0,0.0
1999-04-02,4.645878314971924,4.6752826081046575,4.61647402183919,4.645878314971924,27900,0.0,0.0,0.0
1999-04-09,4.9105158918044145,4.9987287521362305,4.85170731824987,4.9987287521362305,112800,0.0,0.0,0.0
1999-04-16,5.204560696090782,5.380986482398945,5.204560696090782,5.322177886962891,376100,0.0,0.0,0.0
1999-04-23,5.586815357208252,5.61621964856198,5.498602483147069,5.586815357208252,50900,0.0,0.0,0.0
1999-04-30,5.792645978186415,5.792645978186415,5.616220212353326,5.6750288009643555,68600,0.0,0.0,0.0
1999-05-07,5.704433309114896,5.733837604522705,5.6162204228914705,5.733837604522705,111600,0.0,0.0,0.0
1999-05-14,5.616218814143428,5.616218814143428,5.41038880524812,5.55741024017334,92200,0.0,0.0,0.0
1999-05-21,5.322175856474992,5.410388715974578,5.29277156997513,5.3515801429748535,94600,0.0,0.0,0.0
1999-05-28,5.263369291526836,5.322177886962891,5.204560696090782,5.322177886962891,33300,0.0,0.0,0.0
1999-06-04,5.410390456092549,5.498603343963623,5.410390456092549,5.498603343963623,69400,0.0,0.0,0.0
1999-06-11,5.61622034261624,5.704433227578798,5.61622034261624,5.64562463760376,17900,0.0,0.0,0.0
1999-06-18,5.73383451113241,5.8514516293094845,5.73383451113241,5.792643070220947,18400,0.0,0.0,0.0
1999-06-25,5.9102615082618035,5.969070080483314,5.9102615082618035,5.939665794372559,38700,0.0,0.0,0.0
1999-07-02,6.174899821098034,6.204304105960405,6.08668696651092,6.116091251373291,82200,0.0,0.0,0.0
1999-07-09,6.116092331743471,6.145496621799929,6.057283751630552,6.086688041687012,31000,0.0,0.0,0.0
1999-07-16,5.822047349765216,5.822047349765216,5.704430231588141,5.792643070220947,79200,0.0,0.0,0.0
1999-07-23,5.528006076812744,5.586814652097986,5.469197501527502,5.528006076812744,54400,0.0,0.0,0.0
1999-07-30,5.675027515025849,5.675027515025849,5.528006076812744,5.528006076812744,15100,0.0,0.0,0.0
1999-08-06,5.586813931824058,5.616218215675764,5.469196796417236,5.469196796417236,41100,0.0,0.0,0.0
1999-08-13,5.351580717756942,5.439793586730957,5.3221764280989365,5.439793586730957,84300,0.0,0.0,0.0
1999-08-20,5.733837604522705,5.792646195338323,5.704433309114896,5.733837604522705,35000,0.0,0.0,0.0
1999-08-27,5.7341801511480455,5.76420203675615,5.6441144943237305,5.6441144943237305,50400,0.0,0.0,0.0
1999-09-03,5.674135684967041,5.7041575668980835,5.614091921104956,5.674135684967041,37000,0.0,0.0,0.0
1999-09-10,5.914309501647949,5.944331377290832,5.884287626005066,5.914309501647949,9500,0.0,0.0,0.0
1999-09-17,5.79422448327144,5.79422448327144,5.70415881772836,5.76420259475708,13500,0.0,0.0,0.0
1999-09-24,5.433960699773097,5.55404822904985,5.433960699773097,5.463982582092285,38500,0.0,0.0,0.0
1999-10-01,5.494006633758545,5.494006633758545,5.403940951237913,5.494006633758545,33200,0.0,0.0,0.0
1999-10-08,5.644113971341041,5.644113971341041,5.584070205688477,5.584070205688477,15300,0.0,0.0,0.0
1999-10-15,5.25383036039029,5.25383036039029,5.133742809295654,5.133742809295654,72000,0.0,0.0,0.0
1999-10-22,5.5840694633690084,5.614091342204326,5.524025705698374,5.554047584533691,70600,0.0,0.0,0.0
1999-10-29,5.824246371785799,5.8542682603001595,5.76420259475708,5.76420259475708,25100,0.0,0.0,0.0
1999-11-05,5.764202374868443,5.854268036975762,5.764202374868443,5.794224262237549,31600,0.0,0.0,0.0
1999-11-12,5.914311449731414,5.974355220794678,5.884289564199783,5.974355220794678,41400,0.0,0.0,0.0
1999-11-19,6.2445512317475815,6.364638755435036,6.2445512317475815,6.304594993591309,79700,0.0,0.0,0.0
1999-11-26,6.334616874513172,6.364638755435036,6.2445512317475815,6.304594993591309,66300,0.0,0.0,0.0
1999-12-03,6.6948791080051,6.754922866821289,6.604813469780816,6.754922866821289,88000,0.0,0.0,0.0
1999-12-10,6.965075224508971,6.965075224508971,6.875009596605838,6.93505334854126,26300,0.0,0.0,0.0
1999-12-17,6.754925218932831,6.784947108794755,6.66485954934706,6.694881439208984,34100,0.0,0.0,0.0
1999-12-24,6.788058280944824,6.878969775778907,6.727450617722103,6.788058280944824,50200,0.0,0.0,0.0
1999-12-31,6.87896694425951,6.909270763397217,6.818359305984096,6.909270763397217,31400,0.0,0.0,0.0
2000-01-07,6.242587998439449,6.454714775085449,6.242587998439449,6.454714775085449,121200,0.0,0.0,0.0
2000-01-14,6.515323035070829,6.515323035070829,6.424411550860539,6.485019207000732,70100,0.0,0.0,0.0
2000-01-21,6.212284436412886,6.2728920894510605,6.181980609893799,6.181980609893799,82100,0.0,0.0,0.0
2000-01-28,6.454715347290039,6.485019175211588,6.242588551839193,6.363803863525391,71700,0.0,0.0,0.0
2000-02-04,6.424412727355957,6.454716560975561,6.333501226497146,6.424412727355957,116700,0.0,0.0,0.0
2000-02-11,6.727450370788574,6.7577542012876215,6.545627387794288,6.727450370788574,79400,0.0,0.0,0.0
2000-02-18,6.545628061834371,6.636539562693183,6.36380506011675,6.424412727355957,21100,0.0,0.0,0.0
2000-02-25,6.545627959787029,6.6668432923756775,6.515324126639866,6.636539459228516,74800,0.0,0.0,0.0
2000-03-03,6.454716220978768,6.60623538109564,6.454716220978768,6.575931549072266,168700,0.0,0.0,0.0
2000-03-10,6.818362112556185,6.848665944167546,6.757754449333463,6.788058280944824,101200,0.0,0.0,0.0
2000-03-17,6.60623538109564,6.60623538109564,6.545627717048891,6.575931549072266,12700,0.0,0.0,0.0
2000-03-24,6.757754556733558,6.757754556733558,6.666843060454632,6.697146892547607,59800,0.0,0.0,0.0
2000-03-31,6.575931792934191,6.636539459228516,6.545627959787029,6.636539459228516,24500,0.0,0.0,0.0
2000-04-07,6.485020403508787,6.545628070831299,6.485020403508787,6.545628070831299,42800,0.0,0.0,0.0
2000-04-14,6.181982139231628,6.303197475294993,5.818336131041532,5.848639965057373,163400,0.0,0.0,0.0
2000-04-21,6.000157575218045,6.060765227492975,5.909246096805651,5.939549922943115,45800,0.0,0.0,0.0
2000-04-28,6.121374486097649,6.181982154276834,6.060766817918465,6.091070652008057,90800,0.0,0.0,0.0
2000-05-05,5.84863716938774,6.000156267040272,5.84863716938774,5.969852447509766,38800,0.0,0.0,0.0
2000-05-12,5.90924727548029,5.93955110766224,5.848639611116389,5.87894344329834,84700,0.0,0.0,0.0
2000-05-19,5.6971211433410645,5.757728815078735,5.575905799865723,5.6971211433410645,26200,0.0,0.0,0.0
2000-05-26,5.333475952148437,5.333475952148437,5.21226058959961,5.3031721115112305,17400,0.0,0.0,0.0
2000-06-02,5.9698535735064215,6.121372699737549,5.878942097767745,6.121372699737549,115300,0.0,0.0,0.0
2000-06-09,6.091070051193237,6.121373882293701,6.0001585578918455,6.060766220092773,50300,0.0,0.0,0.0
2000-06-16,6.121374486097649,6.181982154276834,6.060766817918465,6.091070652008057,80600,0.0,0.0,0.0
2000-06-23,5.8486402046986115,5.939551710471129,5.8486402046986115,5.909247875213623,52700,0.0,0.0,0.0
2000-06-30,6.000159383419171,6.030463218688965,5.939551712879584,6.030463218688965,19300,0.0,0.0,0.0
2000-07-07,6.212284384180584,6.394107341766357,6.212284384180584,6.394107341766357,61400,0.0,0.0,0.0
2000-07-14,6.545627717048891,6.636539213119015,6.545627717048891,6.575931549072266,34600,0.0,0.0,0.0
2000-07-21,6.7274496381933035,6.7274496381933035,6.6062343293970285,6.666841983795166,39900,0.0,0.0,0.0
2000-07-28,6.515323597451915,6.515323597451915,6.272892951965332,6.272892951965332,57700,0.0,0.0,0.0
2000-08-04,6.515323885025516,6.60623538109564,6.515323885025516,6.575931549072266,36500,0.0,0.0,0.0
2000-08-11,6.394107722790442,6.515323035070829,6.394107722790442,6.485019207000732,12200,0.0,0.0,0.0
2000-08-18,6.666841983795166,6.7274496381933035,6.666841983795166,6.666841983795166,13600,0.0,0.0,0.0
2000-08-25,6.584653377532959,6.646192194145416,6.523114560920502,6.584653377532959,114400,0.0,0.0,0.0
2000-09-01,6.615423615332003,6.707731851825008,6.584654203167668,6.646193027496338,56200,0.0,0.0,0.0
2000-09-08,6.61542387503498,6.61542387503498,6.492346221545957,6.523115634918213,28100,0.0,0.0,0.0
2000-09-15,6.153882410108428,6.153882410108428,5.969265937805176,5.969265937805176,58600,0.0,0.0,0.0
2000-09-22,5.415415879134294,5.692340554771842,5.384646470730122,5.600032329559326,56400,0.0,0.0,0.0
2000-09-29,5.907727113704091,5.969265937805176,5.907727113704091,5.969265937805176,51400,0.0,0.0,0.0
2000-10-06,5.938495391260379,5.969264797432713,5.7846483603987116,5.815417766571045,31100,0.0,0.0,0.0
2000-10-13,5.446186293946936,5.784649848937988,5.446186293946936,5.784649848937988,99600,0.0,0.0,0.0
2000-10-20,5.538495063781738,5.600033897823757,5.446186812718709,5.538495063781738,159500,0.0,0.0,0.0
2000-10-27,5.507723867223504,5.507723867223504,5.415415645985121,5.476954460144043,43600,0.0,0.0,0.0
2000-11-03,5.815417766571045,5.815417766571045,5.753878954226377,5.815417766571045,19200,0.0,0.0,0.0
2000-11-10,5.538495063781738,5.630803314844767,5.538495063781738,5.538495063781738,20200,0.0,0.0,0.0
2000-11-17,5.476955824058149,5.569264068283848,5.476955824058149,5.507725238800049,25800,0.0,0.0,0.0
2000-11-24,5.476955824058149,5.507725238800049,5.446186409316249,5.507725238800049,37300,0.0,0.0,0.0
2000-12-01,5.507723502137444,5.507723502137444,5.3538764769380744,5.415415287017822,44400,0.0,0.0,0.0
2000-12-08,5.630802030821104,5.723110260834565,5.538493800807643,5.692340850830078,97000,0.0,0.0,0.0
2000-12-15,5.476955958005399,5.538494788994224,5.415417127016574,5.446186542510986,16900,0.0,0.0,0.0
2000-12-22,5.661499539147253,5.723373851050502,5.630562383195628,5.692436695098877,61500,0.0,0.0,0.0
2000-12-29,5.692436695098877,5.816185318905374,5.661499539147253,5.692436695098877,78500,0.0,0.0,0.0
2001-01-05,5.939934477934966,5.939934477934966,5.723374366760254,5.723374366760254,63400,0.0,0.0,0.0
2001-01-12,5.847124038533093,5.847124038533093,5.754312545857965,5.785249710083008,55500,0.0,0.0,0.0
2001-01-19,6.156492571441495,6.156492571441495,6.001806828440452,6.063681125640869,113100,0.0,0.0,0.0
2001-01-26,6.094618320465088,6.094618320465088,6.0327440227953915,6.094618320465088,38000,0.0,0.0,0.0
2001-02-02,6.0438832719048445,6.0438832719048445,5.8805351136423,5.8854851722717285,30000,0.0,0.0,0.0
